schema,object_name,object_type,owner,estimated_rows,exact_rows_when_safe,size_bytes,created_date,last_definition_change,last_write_evidence,date_coverage,primary_identity_columns,primary_key,foreign_key_dependencies,dependent_views_functions,trigger_writers,rls_enabled,active_repository_callers,active_scheduled_callers,known_research_callers
mlb,player_props.player_props_player_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((player_id > 0)),,,,,,,,,,
mlb,player_props.status_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((status = ANY (ARRAY['pending'::text, 'win'::text, 'loss'::text, 'push'::text, 'dnp'::text])))",,,,,,,,,,
mlb,player_props.uq_player_props_by_src_value,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (prop_source, player_id, game_id, prop_type, prop_value)",,,,,,,,,,
mlb,player_stats.player_stats_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,FOREIGN KEY (game_id) REFERENCES mlb.game_info(game_id),,,,,,
mlb,player_stats.player_stats_game_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((game_id > 0)),,,,,,,,,,
mlb,player_stats.player_stats_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
mlb,player_stats.player_stats_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,FOREIGN KEY (player_id) REFERENCES mlb.player_ids(player_id),,,,,,
mlb,player_stats.player_stats_player_id_pos,CHECK_CONSTRAINT,,,,,,,CHECK ((player_id > 0)),,,,,,,,,,
mlb,player_streak_history.player_streak_history_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id, prop_type, prop_source)",,,,,,,,,,
mlb,player_streak_history.psh_streak_type_check,CHECK_CONSTRAINT,,,,,,,"CHECK (((streak_type IS NULL) OR (lower(streak_type) = ANY (ARRAY['hot'::text, 'cold'::text, 'neutral'::text]))))",,,,,,,,,,
mlb,player_streak_profiles.player_streak_profiles_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
mlb,player_streak_profiles.player_streak_profiles_streak_type_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((streak_type = ANY (ARRAY['hot'::text, 'cold'::text, 'neutral'::text])))",,,,,,,,,,
mlb,player_streak_profiles.unique_player_prop_source,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, prop_type, prop_source)",,,,,,,,,,
mlb,player_team_by_game.player_team_by_game_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
mlb,prop_features_precomputed.prop_features_precomputed_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (prop_type, player_id, game_id, feature_set_tag)",,,,,,,,,,
nhl,backfill_progress.backfill_progress_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (task),,,,,,,,,,
nhl,blocked_shot_events.blocked_shot_events_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES nhl.games(game_id) ON DELETE CASCADE,,,,FOREIGN KEY (game_id) REFERENCES nhl.games(game_id) ON DELETE CASCADE,,,,,,
nhl,blocked_shot_events.blocked_shot_events_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, event_id)",,,,,,,,,,
nhl,data_quality_audit.data_quality_audit_level_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((level = ANY (ARRAY['info'::text, 'warn'::text, 'error'::text])))",,,,,,,,,,
nhl,data_quality_audit.data_quality_audit_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (audit_date, check_name)",,,,,,,,,,
nhl,eval_sog_daily.eval_sog_daily_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_date, model_family, model_version, line, segment_type, segment_value)",,,,,,,,,,
nhl,game_manpower_segments.game_manpower_segments_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, period, start_sec, end_sec, pp_team_id)",,,,,,,,,,
nhl,games.games_away_team_fk,FOREIGN_KEY,,,,,,,FOREIGN KEY (away_team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (away_team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,games.games_canonical_id_chk,CHECK_CONSTRAINT,,,,,,,"CHECK ((game_id = nhl.canonical_game_id(season, short_game_id)))",,,,,,,,,,
nhl,games.games_game_type_chk,CHECK_CONSTRAINT,,,,,,,"CHECK ((game_type = ANY (ARRAY[1, 2, 3])))",,,,,,,,,,
nhl,games.games_home_team_fk,FOREIGN_KEY,,,,,,,FOREIGN KEY (home_team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (home_team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,games.games_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (game_id),,,,,,,,,,
nhl,games.games_season_start_year_chk,CHECK_CONSTRAINT,,,,,,,CHECK (((season >= 1900) AND (season <= 2200))),,,,,,,,,,
nhl,games.games_short_consistency_chk,CHECK_CONSTRAINT,,,,,,,CHECK ((short_game_id = ((game_type * 10000) + game_number))),,,,,,,,,,
nhl,games.games_unique_short,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (season, short_game_id)",,,,,,,,,,
nhl,games_season_audit.games_season_audit_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (audit_id),,,,,,,,,,
nhl,games_write_audit.games_write_audit_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (audit_id),,,,,,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_goals_allowed_check,CHECK_CONSTRAINT,,,,,,,CHECK ((goals_allowed >= 0)),,,,,,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_opponent_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_saves_check,CHECK_CONSTRAINT,,,,,,,CHECK ((saves >= 0)),,,,,,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_shots_faced_check,CHECK_CONSTRAINT,,,,,,,CHECK ((shots_faced >= 0)),,,,,,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,goalie_game_logs_raw.goalie_game_logs_raw_toi_minutes_check,CHECK_CONSTRAINT,,,,,,,CHECK ((toi_minutes >= (0)::numeric)),,,,,,,,,,
nhl,goalie_rolling_agg.goalie_rolling_agg_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,goalie_rolling_agg.goalie_rolling_agg_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,keep_games_filter.keep_games_filter_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (game_id),,,,,,,,,,
nhl,pairing_features_store_v2.pairing_features_store_v2_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, player_id)",,,,,,,,,,
nhl,player_external_ids.player_external_ids_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, provider)",,,,,,,,,,
nhl,player_external_ids.player_external_ids_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id) ON DELETE CASCADE,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id) ON DELETE CASCADE,,,,,,
nhl,player_external_ids.player_external_ids_provider_provider_player_id_key,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (provider, provider_player_id)",,,,,,,,,,
nhl,player_external_ids.uq_player_external_ids_player_provider,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (player_id, provider)",,,,,,,,,,
nhl,players.players_current_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (current_team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (current_team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,players.players_no_placeholder_fullname,CHECK_CONSTRAINT,,,,,,,CHECK (((full_name IS NULL) OR (full_name !~* '^(player|unknown)\s*#?\s*\d+$'::text))),,,,,,,,,,
nhl,players.players_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (player_id),,,,,,,,,,
nhl,players.players_position_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((""position"" = ANY (ARRAY['F'::text, 'D'::text, 'G'::text])))",,,,,,,,,,
nhl,players.players_shoots_catches_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((shoots_catches = ANY (ARRAY['L'::text, 'R'::text])))",,,,,,,,,,
nhl,pp_roles_slate.pk_pp_roles_slate,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_date, team_id, player_id)",,,,,,,,,,
nhl,predictions.predictions_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (prediction_id),,,,,,,,,,
nhl,predictions.uq_pred,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (prop, player_id, game_id, line, feature_hash)",,,,,,,,,,
nhl,roster_names.roster_names_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (player_id),,,,,,,,,,
nhl,roster_status.roster_status_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, team_id, player_id, asof_ts)",,,,,,,,,,
nhl,roster_status.roster_status_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,roster_status.roster_status_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,roster_status.roster_status_unique,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (team_id, asof_ts, game_id, player_id)",,,,,,,,,,
nhl,shift_teammate_overlap_game.shift_teammate_overlap_game_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, player_id, mate_id)",,,,,,,,,,
nhl,shift_teammate_overlap_game_recent_v2.shift_teammate_overlap_game_recent_v2_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, player_id, teammate_id)",,,,,,,,,,
nhl,shiftcharts_pairings_game.shiftcharts_pairings_game_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, player_id)",,,,,,,,,,
nhl,shiftcharts_raw.shiftcharts_raw_duration_nonneg_chk,CHECK_CONSTRAINT,,,,,,,CHECK (((duration_sec IS NULL) OR (duration_sec >= 0))),,,,,,,,,,
nhl,shiftcharts_raw.shiftcharts_raw_pk,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, shift_id)",,,,,,,,,,
nhl,shiftcharts_raw.shiftcharts_raw_shift_id_uniq,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (shift_id),,,,,,,,,,
nhl,shiftcharts_raw.shiftcharts_raw_time_order_chk,CHECK_CONSTRAINT,,,,,,,CHECK (((start_sec IS NULL) OR (end_sec IS NULL) OR (start_sec <= end_sec))),,,,,,,,,,
nhl,shiftcharts_shifts.shiftcharts_shifts_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, shift_id)",,,,,,,,,,
nhl,shot_on_goal_events.shot_on_goal_events_game_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (game_id) REFERENCES nhl.games(game_id) ON DELETE CASCADE,,,,FOREIGN KEY (game_id) REFERENCES nhl.games(game_id) ON DELETE CASCADE,,,,,,
nhl,shot_on_goal_events.shot_on_goal_events_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, event_id)",,,,,,,,,,
nhl,shot_stats_denali.shot_stats_denali_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (shooterplayerid, game_id)",,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_blocks_check,CHECK_CONSTRAINT,,,,,,,CHECK ((blocks >= 0)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_hits_check,CHECK_CONSTRAINT,,,,,,,CHECK ((hits >= 0)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_opponent_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_penalties_check,CHECK_CONSTRAINT,,,,,,,CHECK ((penalties >= 0)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_pp_toi_minutes_check,CHECK_CONSTRAINT,,,,,,,CHECK ((pp_toi_minutes >= (0)::numeric)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_shot_attempts_check,CHECK_CONSTRAINT,,,,,,,CHECK ((shot_attempts >= 0)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_shots_on_goal_check,CHECK_CONSTRAINT,,,,,,,CHECK ((shots_on_goal >= 0)),,,,,,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,skater_game_logs_raw.skater_game_logs_raw_toi_minutes_check,CHECK_CONSTRAINT,,,,,,,CHECK ((toi_minutes >= (0)::numeric)),,,,,,,,,,
nhl,skater_game_special_teams_exposure.skater_game_special_teams_exposure_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, player_id)",,,,,,,,,,
nhl,skater_points_raw.skater_points_points_chk,CHECK_CONSTRAINT,,,,,,,CHECK (((points IS NULL) OR (goals IS NULL) OR (assists IS NULL) OR (points = (goals + assists)))),,,,,,,,,,
nhl,skater_points_raw.skater_points_raw_pk,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,skater_rolling_agg.skater_rolling_agg_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,skater_rolling_agg.skater_rolling_agg_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,team_context_rolling.team_context_rolling_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (team_id, game_id)",,,,,,,,,,
nhl,team_context_rolling.team_context_rolling_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,team_external_ids.team_external_ids_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (team_id, provider)",,,,,,,,,,
nhl,team_external_ids.team_external_ids_provider_provider_team_id_key,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (provider, provider_team_id)",,,,,,,,,,
nhl,team_external_ids.team_external_ids_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id) ON DELETE CASCADE,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id) ON DELETE CASCADE,,,,,,
nhl,team_game_sit.team_game_sit_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, team_code, situation)",,,,,,,,,,
nhl,teams.teams_abbr_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (team),,,,,,,,,,
nhl,teams.teams_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (team_id),,,,,,,,,,
nhl,tf_team_roll10.tf_team_roll10_team_date_unique,UNIQUE_CONSTRAINT,,,,,,,"UNIQUE (team_id, game_date)",,,,,,,,,,
nhl,training_features_goalie_saves_v2.training_features_goalie_saves_v2_pk,PRIMARY_KEY,,,,,,,"PRIMARY KEY (player_id, game_id)",,,,,,,,,,
nhl,training_features_nhl_sog_enriched_pregame_v2.sog_pregame_v2_season_start_year_chk,CHECK_CONSTRAINT,,,,,,,CHECK (((season >= 1900) AND (season <= 2200))),,,,,,,,,,
nhl,user_props.nhl_user_props_over_under_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((over_under = ANY (ARRAY['over'::text, 'under'::text])))",,,,,,,,,,
nhl,user_props.nhl_user_props_prop_type_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((prop_type = ANY (ARRAY['shots_on_goal'::text, 'goalie_saves'::text, 'points'::text])))",,,,,,,,,,
nhl,user_props.user_props_opponent_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (opponent_id) REFERENCES nhl.teams(team_id),,,,,,
nhl,user_props.user_props_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
nhl,user_props.user_props_player_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,FOREIGN KEY (player_id) REFERENCES nhl.players(player_id),,,,,,
nhl,user_props.user_props_team_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,FOREIGN KEY (team_id) REFERENCES nhl.teams(team_id),,,,,,
public,mlb_team_map.mlb_team_map_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (abbr),,,,,,,,,,
public,opp_starter_per_game.opp_starter_per_game_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (game_id, team)",,,,,,,,,,
realtime,messages.messages_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_21.messages_2026_02_21_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_22.messages_2026_02_22_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_23.messages_2026_02_23_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_24.messages_2026_02_24_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_25.messages_2026_02_25_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_26.messages_2026_02_26_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,messages_2026_02_27.messages_2026_02_27_pkey,PRIMARY_KEY,,,,,,,"PRIMARY KEY (id, inserted_at)",,,,,,,,,,
realtime,schema_migrations.schema_migrations_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (version),,,,,,,,,,
realtime,subscription.pk_subscription,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
realtime,subscription.subscription_action_filter_check,CHECK_CONSTRAINT,,,,,,,"CHECK ((action_filter = ANY (ARRAY['*'::text, 'INSERT'::text, 'UPDATE'::text, 'DELETE'::text])))",,,,,,,,,,
storage,buckets.buckets_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,buckets_analytics.buckets_analytics_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,buckets_vectors.buckets_vectors_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,migrations.migrations_name_key,UNIQUE_CONSTRAINT,,,,,,,UNIQUE (name),,,,,,,,,,
storage,migrations.migrations_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,objects.objects_bucketId_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,,,
storage,objects.objects_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,s3_multipart_uploads.s3_multipart_uploads_bucket_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,,,
storage,s3_multipart_uploads.s3_multipart_uploads_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_bucket_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id),,,,,,
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_upload_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (upload_id) REFERENCES storage.s3_multipart_uploads(id) ON DELETE CASCADE,,,,FOREIGN KEY (upload_id) REFERENCES storage.s3_multipart_uploads(id) ON DELETE CASCADE,,,,,,
storage,vector_indexes.vector_indexes_bucket_id_fkey,FOREIGN_KEY,,,,,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets_vectors(id),,,,FOREIGN KEY (bucket_id) REFERENCES storage.buckets_vectors(id),,,,,,
storage,vector_indexes.vector_indexes_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
vault,secrets.secrets_pkey,PRIMARY_KEY,,,,,,,PRIMARY KEY (id),,,,,,,,,,
auth,auth,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
cron,cron,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
extensions,extensions,SCHEMA,,,,,,,owner=postgres,,,,,,,,,,
graphql,graphql,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
graphql_public,graphql_public,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
mlb,mlb,SCHEMA,,,,,,,owner=postgres,,,,,,,,,,
nhl,nhl,SCHEMA,,,,,,,owner=postgres,,,,,,,,,,
public,public,SCHEMA,,,,,,,owner=pg_database_owner,,,,,,,,,,
realtime,realtime,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
storage,storage,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
vault,vault,SCHEMA,,,,,,,owner=supabase_admin,,,,,,,,,,
extension,pg_cron,EXTENSION,,,,,,,"('pg_cron', '1.6', 'supabase_admin')",,,,,,,,,,
extension,pg_stat_statements,EXTENSION,,,,,,,"('pg_stat_statements', '1.10', 'supabase_admin')",,,,,,,,,,
extension,pgcrypto,EXTENSION,,,,,,,"('pgcrypto', '1.3', 'supabase_admin')",,,,,,,,,,
extension,pgjwt,EXTENSION,,,,,,,"('pgjwt', '0.2.0', 'supabase_admin')",,,,,,,,,,
extension,plpgsql,EXTENSION,,,,,,,"('plpgsql', '1.0', 'supabase_admin')",,,,,,,,,,
extension,supabase_vault,EXTENSION,,,,,,,"('supabase_vault', '0.3.1', 'supabase_admin')",,,,,,,,,,
extension,uuid-ossp,EXTENSION,,,,,,,"('uuid-ossp', '1.1', 'supabase_admin')",,,,,,,,,,
cron,1,CRON_JOB,,,,,,,"(1, '0 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.player_pitching_games;', True)",,,,,,,,,,
cron,2,CRON_JOB,,,,,,,"(2, '2 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.player_pitching_laststarts_mat;', True)",,,,,,,,,,
cron,3,CRON_JOB,,,,,,,"(3, '4 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.pitcher_last3_agg;', True)",,,,,,,,,,
cron,4,CRON_JOB,,,,,,,"(4, '6 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.player_rolling_batting_agg;', True)",,,,,,,,,,
cron,5,CRON_JOB,,,,,,,"(5, '8 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.pitcher_rolling_per9;', True)",,,,,,,,,,
cron,6,CRON_JOB,,,,,,,"(6, '10 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.player_rolling_pitching_rates;', True)",,,,,,,,,,
cron,7,CRON_JOB,,,,,,,"(7, '12 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.player_rolling_agg_mat;', True)",,,,,,,,,,
cron,8,CRON_JOB,,,,,,,"(8, '14 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.bvp_rollup_prior;', True)",,,,,,,,,,
cron,9,CRON_JOB,,,,,,,"(9, '16 9 * * *', 'REFRESH MATERIALIZED VIEW CONCURRENTLY public.bvp_pairs;', True)",,,,,,,,,,
cron,10,CRON_JOB,,,,,,,"(10, '20 9 * * *', 'ANALYZE;', True)",,,,,,,,,,
storage,models,STORAGE_BUCKET,,,,,,,"('models', 'models', False, datetime.datetime(2025, 7, 17, 15, 42, 19, 309283, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 7, 17, 15, 42, 19, 309283, tzinfo=datetime.timezone.utc))",,,,,,,,,,
storage,nhl_stats_data,STORAGE_BUCKET,,,,,,,"('nhl_stats_data', 'nhl_stats_data', False, datetime.datetime(2025, 11, 17, 23, 59, 39, 276428, tzinfo=datetime.timezone.utc), datetime.datetime(2025, 11, 17, 23, 59, 39, 276428, tzinfo=datetime.timezone.utc))",,,,,,,,,,
role,anon,ROLE,,,,,,,"('anon', False, True, False, False, False)",,,,,,,,,,
role,authenticated,ROLE,,,,,,,"('authenticated', False, True, False, False, False)",,,,,,,,,,
role,authenticator,ROLE,,,,,,,"('authenticator', False, False, False, False, True)",,,,,,,,,,
role,dashboard_user,ROLE,,,,,,,"('dashboard_user', False, True, True, True, False)",,,,,,,,,,
role,pgbouncer,ROLE,,,,,,,"('pgbouncer', False, True, False, False, True)",,,,,,,,,,
role,postgres,ROLE,,,,,,,"('postgres', False, True, True, True, True)",,,,,,,,,,
role,service_role,ROLE,,,,,,,"('service_role', False, True, False, False, False)",,,,,,,,,,
role,supabase_admin,ROLE,,,,,,,"('supabase_admin', True, True, True, True, True)",,,,,,,,,,
role,supabase_auth_admin,ROLE,,,,,,,"('supabase_auth_admin', False, False, True, False, True)",,,,,,,,,,
role,supabase_privileged_role,ROLE,,,,,,,"('supabase_privileged_role', False, True, False, False, False)",,,,,,,,,,
role,supabase_read_only_user,ROLE,,,,,,,"('supabase_read_only_user', False, True, False, False, True)",,,,,,,,,,
