batch,schema,object_name,object_type,future_action,reason
3,role,supabase_read_only_user,ROLE,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,role,supabase_realtime_admin,ROLE,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,role,supabase_replication_admin,ROLE,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,role,supabase_storage_admin,ROLE,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,cron,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,mlb,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,mlb,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,mlb,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,mlb,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,mlb,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,nhl,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,nhl,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,nhl,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,nhl,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,nhl,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,realtime,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,storage,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,storage,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,storage,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
3,trigger,storage,TRIGGER,REQUIRES_BLOCKER_RESOLUTION,platform/runtime metadata excluded from MLB source clean room
